This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"WA330125","FAIRFIELD",-117.2557,47.4153,753,"AGWXNET","180189"
"WA300219","ADDY",-117.8300,48.3176,520,"AGWXNET","180190"
"WA330151","EAST OLYMPIA",-122.8353,46.9505,61,"AGWXNET","180191"
"WA330153","TUMWATER SW",-122.9639,46.9498,58,"AGWXNET","180192"
"WA100069","FISHHOOK",-118.7411,46.2940,235,"AGWXNET","180193"
"WA100071","K2H",-118.6427,46.2870,341,"AGWXNET","180194"
"WA100128","TOUCHET",-118.6782,46.0192,168,"AGWXNET","180195"
"WA300038","WALLULA",-118.9075,46.0759,117,"AGWXNET","180196"
"WA300070","WELLAND",-118.7332,46.2174,291,"AGWXNET","180197"
"WA300133","COLLEGE PLAC",-118.3998,46.0275,225,"AGWXNET","180199"
"WA300222","PRESCOTT NOR",-118.3154,46.3377,587,"AGWXNET","180200"
"WA330024","LAWRENCE",-122.3214,48.8837,45,"AGWXNET","180201"
"WA330025","TEN MILE",-122.4762,48.8661,20,"AGWXNET","180202"
"WA330061","NOOKSACK",-122.3076,48.9668,25,"AGWXNET","180203"
"WA300201","LACROSSE",-117.8493,46.8559,453,"AGWXNET","180208"
"WA300206","GARFIELD EAS",-117.0559,46.9975,849,"AGWXNET","180209"
"WA300093","GRANDVIEW NE",-119.8466,46.2681,296,"AGWXNET","180211"
"WA300209","GRANGER NORT",-120.1910,46.3839,262,"AGWXNET","180212"
"WA310027","KONNOWAC PAS",-120.3793,46.4710,265,"AGWXNET","180214"
"WA310031","TOPPENISH",-120.3929,46.3717,239,"AGWXNET","180216"
"WA310089","MABTON EAST",-119.9300,46.1992,210,"AGWXNET","180217"
"WA310112","AHTANUM",-120.7067,46.5515,505,"AGWXNET","180219"
"WA310126","NACHES",-120.6587,46.7044,417,"AGWXNET","180222"
"WA310132","PARKER",-120.4791,46.5172,287,"AGWXNET","180224"
"WA310135","OUTLOOK",-120.1314,46.4225,390,"AGWXNET","180225"
"WA310137","COWICHE",-120.7041,46.6639,497,"AGWXNET","180227"
"WA310138","BUENA",-120.2950,46.4370,269,"AGWXNET","180228"
"WA310143","MOXEE",-120.3456,46.5414,342,"AGWXNET","180230"
"CM241","SAN CLEMENTE",-117.5861,33.4625,68,"CIMIS","180238"
"CM244","BIGGS",-121.8353,39.3866,22,"CIMIS","180239"
"KX60","WILLISTON MU",-82.4719,29.3557,23,"ASOS","180522"
"AURO","PAMLICO AQUA",-76.7163,35.3623,1,"NCECONET","180728"
"BEAR","BEARWALLOW M",-82.3582,35.4614,1286,"NCECONET","180729"
"BUCK","BUCKLAND ELE",-76.7609,36.4696,8,"NCECONET","180731"
"BURN","BURNSVILLE T",-82.2805,35.9190,824,"NCECONET","180732"
"CAST","HORTICULTURA",-77.9161,34.3211,13,"NCECONET","180733"
"CLA2","DAQ CLAYTON",-78.4589,35.5916,76,"NCECONET","180734"
"CLAY","CENTRAL CROP",-78.4926,35.6698,107,"NCECONET","180735"
"CLIN","HORTICULTURA",-78.2820,35.0222,51,"NCECONET","180736"
"DURH","NORTH DURHAM",-78.8585,36.0290,101,"NCECONET","180737"
"FLET","MTN HORTICUL",-82.5589,35.4272,630,"NCECONET","180738"
"FRYI","FRYING PAN M",-82.7743,35.3936,1622,"NCECONET","180739"
"GOLD","CHERRY RESEA",-78.0448,35.3794,24,"NCECONET","180740"
"HAML","HAMLET TOWER",-79.7384,34.8421,102,"NCECONET","180741"
"JACK","SANDHILLS RE",-79.6844,35.1878,191,"NCECONET","180743"
"KINS","CUNNINGHAM R",-77.5731,35.3029,29,"NCECONET","180744"
"LAKE","LAKE WHEELER",-78.6798,35.7282,116,"NCECONET","180745"
"LAUR","UPPER MOUNTA",-81.2971,36.4023,917,"NCECONET","180746"
"LEWS","PEANUT BELT",-77.1755,36.1324,19,"NCECONET","180747"
"LILE","NC ELECTRIC",-79.9177,34.9704,139,"NCECONET","180748"
"MITC","MOUNT MITCHE",-82.2712,35.7585,1890,"NCECONET","180749"
"NCAT","NC A&T SU RE",-79.7345,36.0673,241,"NCECONET","180750"
"NEWL","NORTH STANLY",-80.2375,35.4098,178,"NCECONET","180751"
"OXFO","OXFORD TOBAC",-78.6166,36.3034,152,"NCECONET","180752"
"PLYM","TIDEWATER RE",-76.6506,35.8489,6,"NCECONET","180753"
"REED","REEDY CREEK",-78.7441,35.8071,128,"NCECONET","180754"
"REID","UPPER PIEDMO",-79.6998,36.3815,262,"NCECONET","180755"
"ROCK","UPPER COASTA",-77.6800,35.8930,27,"NCECONET","180756"
"SALI","PIEDMONT RES",-80.6219,35.6974,214,"NCECONET","180757"
"SILR","SILER CITY A",-79.5042,35.7043,187,"NCECONET","180758"
"SPRU","SPRUCE PINE",-82.0582,35.8996,853,"NCECONET","180759"
"TAYL","TAYLORSVILLE",-81.1909,35.9139,356,"NCECONET","180760"
"WAYN","MOUNTAIN RES",-82.9677,35.4875,840,"NCECONET","180761"
"WHIT","BORDER BELT",-78.7923,34.4135,27,"NCECONET","180762"
"WILD","WILLIAMSDALE",-78.1012,34.7658,17,"NCECONET","180763"
"WILL","HIGHWAY PATR",-77.0935,35.8390,22,"NCECONET","180764"
"WINE","WAYAH BALD M",-83.5810,35.1731,1667,"NCECONET","180765"
"DE001","CHRISTINA RI",-75.7269,39.6059,18,"MADIS","180778"
"DE002","BRANDYWINE C",-75.6072,39.8025,130,"MADIS","180779"
"DE003","BLACKBIRD CR",-75.6317,39.3953,15,"MADIS","180780"
"DE004","WHITE CLAY C",-75.7503,39.6695,33,"MADIS","180781"
"DE005","SHELLPOT CRE",-75.5184,39.7328,3,"MADIS","180782"
"DE007","SASSAFRAS RI",-75.7482,39.3911,21,"MADIS","180784"
"DE008","NANTICOKE RI",-75.5886,38.7206,11,"MADIS","180785"
"DE009","LITTLE ASSAW",-75.0542,38.5389,2,"MADIS","180786"
"DE010","LITTLE ASSAW",-75.0627,38.5464,0,"MADIS","180787"
"DE011","DEEP CREEK G",-75.4367,38.5947,16,"MADIS","180788"
"DE013","BROAD CREEK",-75.5927,38.5416,9,"MADIS","180789"
"DE014","DEEP CREEK G",-75.4550,38.6361,14,"MADIS","180790"
"DE015","REHOBOTH BAY",-75.2464,38.6786,10,"MADIS","180791"
"DE017","CEDAR CREEK",-75.4272,38.8083,15,"MADIS","180793"
"DE018","INDIAN RIVER",-75.3220,38.6294,9,"MADIS","180794"
"DE020","INDIAN RIVER",-75.0664,38.6331,2,"MADIS","180796"
"DE021","REHOBOTH BEA",-75.0767,38.7208,2,"MADIS","180797"
"DE022","SMYRNA RIVER",-75.5806,39.2767,7,"MADIS","180798"
"DE024","CHOPTANK RIV",-75.7297,39.0377,17,"MADIS","180800"
"DE025","MURDERKILL R",-75.5767,38.9113,18,"MADIS","180801"
"DE026","ST. JONES RI",-75.5930,39.1696,16,"MADIS","180802"
"DE028","MANTICOKE RI",-75.7036,38.6525,13,"MADIS","180804"
"DE029","WICOMICO RIV",-75.4506,38.4650,18,"MADIS","180805"
"DE030","ST. JONES RI",-75.4373,39.0882,2,"MADIS","180806"
"DE031","WHITE CLAY C",-75.8464,39.8656,198,"MADIS","180807"
"DE032","RED CLAY CRE",-75.6825,39.8717,140,"MADIS","180808"
"DE033","BIG ELK CREE",-75.8386,39.7099,46,"MADIS","180809"
"DE034","RED CLAY CRE",-75.7272,39.8200,106,"MADIS","180810"
"DE035","RED CLAY CRE",-75.6283,39.7381,39,"MADIS","180811"
"DE038","NAAMANS CREE",-75.4556,39.8092,31,"MADIS","180813"
"DE039","NEWARK DE-WH",-75.7311,39.7292,85,"MADIS","180814"
"DE040","CHESTER CREE",-75.5850,39.9586,127,"MADIS","180815"
"DE041","OCTORARO CRE",-76.0461,39.7417,134,"MADIS","180816"
"DE042","OCTORARO CRE",-75.9881,39.9233,202,"MADIS","180817"
"DE043","EAST BRANCH",-75.7775,40.0694,189,"MADIS","180818"
"DE044","FRENCH CREEK",-75.7261,40.1647,124,"MADIS","180819"
"DE045","VALLEY CREEK",-75.5208,40.0711,76,"MADIS","180820"
"DE046","PICKERING CR",-75.6158,40.0858,108,"MADIS","180821"
"DE047","WEST BRANCH",-75.7169,39.9428,102,"MADIS","180822"
"DE037","CHRISTINA RI",-75.6303,39.6758,15,"MADIS","180823"
"GOCT2","GOULDBUSK 4",-99.4650,31.6180,486,"MESOWEST","180883"
"LCCT2","LOHN 3 WSW",-99.4599,31.3115,479,"MESOWEST","180884"
"RDCT2","RICHLAND SPR",-98.8800,31.3306,412,"MESOWEST","180890"
"CQCT2","CLYDE 6 S",-99.4755,32.3199,583,"MESOWEST","180892"
"MYCT2","MAY 1 N",-98.9233,31.9975,495,"MESOWEST","180895"
"LQCT2","LAWN 5 E",-99.6708,32.1429,600,"MESOWEST","180896"
"BUCT2","BURKETT 9 S",-99.2267,31.8711,444,"MESOWEST","180899"
"NLCT2","MULLIN 5 NE",-98.6019,31.6046,478,"MESOWEST","180904"
"EOCT2","ELDORADO 2 E",-100.5689,30.8573,741,"MESOWEST","180905"
"FKCT2","FORT MCKAVET",-100.1802,30.8869,676,"MESOWEST","180906"
"SVCT2","SONORA 17 EN",-100.3726,30.6338,731,"MESOWEST","180907"
"BSST2","SAN SABA RIV",-99.2690,31.0035,478,"MESOWEST","180911"
"EDCT2","EDEN 3 S",-99.8479,31.1708,625,"MESOWEST","180913"
"MVCT2","MELVIN 2 S",-99.5771,31.1632,567,"MESOWEST","180915"
"SBBT2","CHEROKEE 2 N",-98.7221,31.0167,469,"MESOWEST","180932"
"LMPT2","LAMPASAS 11",-98.3661,31.0838,447,"MESOWEST","180937"
"TTCT2","TOW 11 ENE",-98.2911,30.9150,445,"MESOWEST","180942"
"BHNT2","BUCHANAN DAM",-98.4177,30.7443,315,"MESOWEST","180946"
"NRCT2","SONORA 14 SE",-100.5007,30.4063,694,"MESOWEST","180952"
"RGCT2","ROCKSPRINGS",-100.0619,30.1393,702,"MESOWEST","180958"
"MOCT2","MOUNTAIN HOM",-99.6617,30.2025,653,"MESOWEST","180962"
"JBCT2","JUNCTION 18",-99.5070,30.6036,515,"MESOWEST","180966"
"MNCT2","MENARD 12 SS",-99.7104,30.7583,674,"MESOWEST","180967"
"FDKT2","FREDERICKSBU",-99.0072,30.4100,629,"MESOWEST","180977"
"MZCT2","MASON 10 NE",-99.1062,30.8480,501,"MESOWEST","180982"
"MRGT2","MASON 17 SE",-99.0378,30.5714,523,"MESOWEST","180984"
"LALT2","LLANO 9 NW",-98.7781,30.8553,397,"MESOWEST","180993"
"RDDT2","KINGSLAND 9",-98.5786,30.5933,468,"MESOWEST","181013"
"WRTT2","MARBLE FALLS",-98.3368,30.5545,247,"MESOWEST","181021"
"BUGT2","BURNET 6 SSE",-98.2110,30.6686,335,"MESOWEST","181027"
"BUTT2","BURNET 1 WSW",-98.2351,30.7570,398,"MESOWEST","181028"
"SXCT2","SPICEWOOD 2",-98.1483,30.4977,248,"MESOWEST","181032"
"WTCT2","WILLOW CITY",-98.7472,30.3275,583,"MESOWEST","181041"
"JHOT2","JOHNSON CITY",-98.4934,30.3987,471,"MESOWEST","181047"
"BCOT2","BLANCO 5 NNE",-98.3825,30.1617,425,"MESOWEST","181051"
"SCWT2","LAKEWAY 6 W",-98.0955,30.3680,270,"MESOWEST","181059"
"AUTT2","LAKEWAY 2 E",-97.9641,30.3665,253,"MESOWEST","181063"
"VLET2","CEDAR PARK 3",-97.8594,30.4739,289,"MESOWEST","181067"
"ABUT2","BULL CREEK A",-97.7850,30.3721,171,"MESOWEST","181075"
"DRPT2","DRIPPING SPR",-98.0604,30.2457,340,"MESOWEST","181077"
"PGCT2","PFLUGERVILLE",-97.6030,30.4062,196,"MESOWEST","181087"
"MNGT2","GILLELAND CR",-97.5681,30.2978,140,"MESOWEST","181088"
"EGCT2","ELGIN 8 NW",-97.4677,30.4239,162,"MESOWEST","181089"
"EGYT2","WILBARGER CR",-97.4327,30.2318,113,"MESOWEST","181090"
"EGZT2","BIG SANDY CR",-97.3282,30.2656,122,"MESOWEST","181091"
"CWCT2","CEDAR CREEK",-97.5547,30.0783,138,"MESOWEST","181096"
"RNCT2","ROSANKY 1 W",-97.3105,29.9294,142,"MESOWEST","181097"
"GGCT2","GIDDINGS 3 W",-96.9791,30.1709,141,"MESOWEST","181100"
"MDCT2","MULDOON 6 WS",-97.1642,29.7753,116,"MESOWEST","181102"
"LYCT2","LAKE FAYETTE",-96.7513,29.9188,117,"MESOWEST","181105"
"FBCT2","CUMMINS CREE",-96.5807,29.8258,70,"MESOWEST","181108"
"CDOT2","COLORADO RIV",-96.0697,29.1903,24,"MESOWEST","181113"
"SECT2","SARGENT 1 EN",-95.6628,28.8358,3,"MESOWEST","181117"
"FZCT2","MIDFIELD",-96.2116,28.9384,14,"MESOWEST","181121"
"MUCT2","MOULTON 1 SS",-97.1417,29.5714,107,"MESOWEST","181124"
"TDCT2","THORNDALE 3",-97.1864,30.5811,138,"MESOWEST","181128"
"DNCT2","DAMON 1 NNW",-95.7374,29.3008,22,"MESOWEST","181132"
"CM242","STATEN ISLAN",-121.5103,38.1924,-3,"CIMIS","181309"
"K3K3","SYRACUSE HAM",-101.7463,37.9917,1012,"ASOS","181310"
"KHQG","HUGOTON MUNI",-101.3705,37.1631,954,"ASOS","181311"
"KPMU","BATESVILLE P",-89.8929,34.3635,67,"ASOS","181312"
"WA300143","WASHTUCNA",-118.5153,46.7807,451,"AGWXNET","181364"
"K22N","JAKE ARNER M",-75.7615,40.8095,162,"ASOS","181498"
"KJHN","STANTON COUN",-101.7304,37.5782,1013,"ASOS","181499"
"KK88","ALLEN COUNTY",-95.3869,37.8682,309,"ASOS","181501"
"KRLD","RICHLAND AIR",-119.3058,46.3086,120,"ASOS","181502"
"KBYL","WILLIAMSBURG",-84.1995,36.7950,359,"ASOS","181738"
"KTKX","KENNETT MEMO",-90.0366,36.2259,79,"ASOS","181740"
"WA360001","LEWIS",-122.9859,46.6776,54,"AGWXNET","181836"
"CYOO","OSHAWA AIRPO",-78.8953,43.9222,139,"ASOS","181925"
"K1YT","VAGABOND AAF",-120.4500,46.6667,438,"ASOS","182053"
"K9MN","ROCHESTER/ST",-92.4829,44.0206,355,"ASOS","182054"
"KEMK","EAST BREAKS",-94.3230,27.8190,0,"ASOS","182060"
"KFYM","FAYETTEVILLE",-86.5656,35.0603,300,"ASOS","182061"
"KMVH","N BAR RANCH",-108.9368,46.8381,1355,"ASOS","182066"
"KSYM","MOREHEAD-ROW",-83.5874,38.2150,313,"ASOS","182073"
"KTDR","DRONE RUNWAY",-85.5330,30.0330,5,"ASOS","182074"
"KVAF","BOOMVANG",-94.6250,27.3540,101,"ASOS","182075"
"KY70","IONIA CNTY A",-85.0605,42.9380,249,"ASOS","182078"
"K82C","NEW LISBON M",-90.1377,43.8387,276,"ASOS","182219"
"KI19","DAYTON GREEN",-83.9896,39.6935,289,"ASOS","182220"
"KJTC","SPRINGERVILL",-109.3109,34.1294,2150,"ASOS","182221"
"WA310139","SUNNYSIDE NE",-119.9096,46.3568,338,"AGWXNET","182392"
"WA300031","ALDER RIDGE",-119.8911,45.8474,210,"AGWXNET","182393"
"CM246","MARKLEEVILLE",-119.7919,38.7734,1681,"CIMIS","182944"
"WA300254","RED MOUNTAIN",-119.4209,46.2783,229,"AGWXNET","182945"
"KEAN","PHIFER AIRFI",-104.9286,42.0555,1455,"ASOS","183768"
"KHSG","HOT SPRINGS",-108.3897,43.7136,1494,"ASOS","183769"
"WA330046","WATERVILLE",-120.0719,47.7214,945,"AGWXNET","183844"
"WA330047","MANSFIELD NW",-119.7814,47.9170,844,"AGWXNET","183845"
"EVAX","EVA",-101.7816,36.9219,1065,"OKMESONET","184200"
"K46U","ALPINE AIRPO",-111.0424,43.1846,1717,"ASOS","184224"
"KJCA","JACKSON COUN",-83.5583,34.1739,297,"ASOS","184225"
"KM21","MUHLENBERG C",-87.1564,37.2262,128,"ASOS","184226"
"KMYJ","MEXICO MEMOR",-91.8183,39.1575,251,"ASOS","184227"
"BALD","BALD HEAD IS",-77.9658,33.8458,9,"NCECONET","184278"
"JEFF","MT. JEFFERSO",-81.4635,36.4033,1405,"NCECONET","184322"
"K1AM","ALPHA (RAYNE",-110.8000,47.2833,1219,"ASOS","184559"
"K1CM","CHARLIE (STA",-110.1667,47.1000,1336,"ASOS","184561"
"K1DM","DELTA (DENTO",-109.8167,47.3833,1093,"ASOS","184562"
"K1EM","ECHO (WINIFR",-109.4167,47.4500,1116,"ASOS","184563"
"K1FM","FOXTROT (AUG",-112.3167,47.6000,1343,"ASOS","184564"
"K1HM","HOTEL (FAIRF",-111.9500,47.7000,1178,"ASOS","184565"
"K1IM","INDIA (ULM)",-111.4667,47.3167,1108,"ASOS","184566"
"K1JW","JULIET (PEET",-103.2000,40.9667,1380,"ASOS","184568"
"K1KW","KILO (DIX)",-103.4833,41.1333,1439,"ASOS","184569"
"K1LW","LIMA (GROVER",-103.7000,40.9167,1518,"ASOS","184570"
"K1MW","MIKE (HAXTUN",-103.4833,40.7000,1336,"ASOS","184572"
"K1NM","NOVEMBER (GR",-109.0333,47.0667,1161,"ASOS","184573"
"K1NW","NOVEMBER (GR",-103.8333,40.6333,1459,"ASOS","184574"
"K1OM","OSCAR (ROY)",-108.9333,47.3333,1086,"ASOS","184575"
"K1OW","OSCAR (GROVE",-104.0000,40.8833,1649,"ASOS","184576"
"K4V0","RANGELY AIRP",-108.7593,40.0956,1607,"ASOS","184577"
"K7W6","HYDE COUNTY",-75.9552,35.5624,2,"ASOS","184578"
"KJAQ","WESTOVER FIE",-120.7943,38.3742,512,"ASOS","184579"
"KMAW","MALDEN MUNIC",-89.9922,36.6005,89,"ASOS","184580"
"KMNV","MONROE COUNT",-84.3808,35.5430,314,"ASOS","184581"
"KPIM","HARRIS COUNT",-84.8824,32.8407,274,"ASOS","184582"
"KRYM","RAY S MILLER",-94.3605,46.0912,350,"ASOS","184583"
"KTGI","TANGIER ISLA",-75.9978,37.8251,1,"ASOS","184584"
"CM245","COTO DE CAZA",-117.5853,33.6217,258,"CIMIS","184692"
"CM243","RYDE",-121.5555,38.2496,-3,"CIMIS","184693"
"CM247","JERSEY ISLAN",-121.7012,38.0334,-4,"CIMIS","184694"
"CM248","HOLT",-121.3967,37.9321,-1,"CIMIS","184695"
"CM249","RIDON",-121.2662,37.7556,6,"CIMIS","184696"
"K0R4","CONCORDIA PA",-91.5065,31.5620,16,"ASOS","184928"
"K57C","EAST TROY MU",-88.3726,42.7972,262,"ASOS","184929"
"KC07","WALTON PEAK",-106.6992,40.3544,3223,"ASOS","184930"
"KCPU","CALAVERAS CO",-120.6482,38.1461,403,"ASOS","184931"
"KGZN","GREGORY M SI",-99.0237,32.3658,521,"ASOS","184932"
"KGZS","ABERNATHY FI",-87.0568,35.1537,208,"ASOS","184933"
"CM250","RIDON",-122.1689,39.2107,21,"CIMIS","185236"
"BLOU","BEAR LAKE",-111.4201,41.9336,1980,"AGRIMET","185399"
"EBRI","MATERIAL FUE",-112.6517,43.5941,1568,"AGRIMET","185401"
"LOFI","SPECIFIC MAN",-112.7303,43.8598,1460,"AGRIMET","185403"
"RDHU","RANDOLPH",-111.0877,41.8327,1909,"AGRIMET","185404"
"SACW","SACHEEN LAKE",-116.9701,47.9546,663,"AGRIMET","185406"
"K6B9","SKANEATELES",-76.4408,42.9140,316,"ASOS","185427"
"KJRB","WALL ST HELI",-74.0090,40.7012,2,"ASOS","185429"
"KPLR","ST CLAIR COU",-86.2491,33.5588,147,"ASOS","185430"
"KA39","AK-CHIN REGI",-111.9185,32.9908,396,"ASOS","185796"
"KEKY","BESSEMER AIR",-86.9263,33.3126,213,"ASOS","185798"
"CM251","HIGHLAND",-117.1857,34.1120,389,"CIMIS","186116"
"K2P2","WASHINGTON I",-86.9240,45.3883,199,"ASOS","186230"
"K3F3","C E RUSTY WI",-93.7641,32.0717,96,"ASOS","186232"
"KOWX","PUTNAM COUNT",-83.9820,41.0356,232,"ASOS","186236"
"TLKC","TULELAKE",-121.5150,41.8641,1223,"AGRIMET","187042"
"KCDI","CAMBRIDGE MU",-81.5776,39.9750,243,"ASOS","187072"
"KEKX","ADDINGTON FI",-85.9250,37.6860,236,"ASOS","187073"
"KF00","JONES FIELD",-96.1793,33.6131,188,"ASOS","187074"
"KHMP","ATLANTA SOUT",-84.3310,33.3899,268,"ASOS","187076"
"KLRY","LAWRENCE SMI",-94.3421,38.6110,278,"ASOS","187309"
"CM252","SOLEDAD II",-121.3444,36.4567,65,"CIMIS","187466"
"K24A","JACKSON COUN",-83.2071,35.3159,870,"ASOS","187647"
"KEVU","NORTHWEST MI",-94.9150,40.3525,349,"ASOS","187649"
"KY31","WEST BRANCH",-84.1798,44.2448,268,"ASOS","187650"
"BLBU","BLUEBELL",-110.2092,40.3726,1885,"AGRIMET","188542"
"LOAU","LOA",-111.6357,38.3833,2169,"AGRIMET","188543"
"VRNU","VERNAL",-109.5620,40.4584,1665,"AGRIMET","188544"
"KGPC","PUTNAM COUNT",-86.8155,39.6354,252,"ASOS","189428"
"8841606A","LINDEN",-94.3567,33.0051,112,"RAWS","189432"
"K19S","SUBLETTE MUN",-100.8329,37.4969,887,"ASOS","189857"
"KBAM","BATTLE MOUNT",-116.8743,40.5991,1381,"ASOS","189858"
"KCXW","CANTRELL FIE",-92.5551,35.0199,84,"ASOS","189859"
"KFYE","FAYETTE COUN",-89.3929,35.2061,132,"ASOS","189860"
"KI23","FAYETTE COUN",-83.4205,39.5704,298,"ASOS","189861"
"KKY8","HANCOCK COUN",-86.8592,37.9530,125,"ASOS","189862"
"KREG","LOUISANA REG",-90.9404,30.1714,4,"ASOS","189864"
"KRID","RICHMOND MUN",-84.8428,39.7572,347,"ASOS","189865"
"KSXU","SANTA ROSA R",-104.6426,34.9357,1460,"ASOS","189866"
"190301","UA5117.547.5",-117.5000,47.5000,2458,"UPPERAIR","GGUAS105"
"190302","UA511547.5",-115.0000,47.5000,2460,"UPPERAIR","GGUAS108"
"190303","UA5112.547.5",-112.5000,47.5000,2468,"UPPERAIR","GGUAS111"
"190304","UA511047.5",-110.0000,47.5000,2474,"UPPERAIR","GGUAS114"
"190305","UA512050",-120.0000,49.7500,2443,"UPPERAIR","GGUAS15"
"190306","UA5117.550",-117.5000,49.7500,2454,"UPPERAIR","GGUAS18"
"190307","UA512545",-124.7500,45.0000,2453,"UPPERAIR","GGUAS183"
"190308","UA5122.545",-122.5000,45.0000,2449,"UPPERAIR","GGUAS186"
"190309","UA512045",-120.0000,45.0000,2443,"UPPERAIR","GGUAS189"
"190310","UA5117.545",-117.5000,45.0000,2449,"UPPERAIR","GGUAS192"
"190311","UA511545",-115.0000,45.0000,2464,"UPPERAIR","GGUAS195"
"190312","UA5112.545",-112.5000,45.0000,2468,"UPPERAIR","GGUAS198"
"190313","UA511045",-110.0000,45.0000,2485,"UPPERAIR","GGUAS201"
"190314","UA5107.545",-107.5000,45.0000,2494,"UPPERAIR","GGUAS204"
"190315","UA511550",-115.0000,49.7500,2458,"UPPERAIR","GGUAS21"
"190316","UA77545",-75.0000,45.0000,2643,"UPPERAIR","GGUAS242"
"190317","UA772.545",-72.5000,45.0000,2643,"UPPERAIR","GGUAS245"
"190318","UA77045",-70.0000,45.0000,2642,"UPPERAIR","GGUAS248"
"190319","UA512542.5",-124.7500,42.5000,2463,"UPPERAIR","GGUAS270"
"190320","UA5122.542.5",-122.5000,42.5000,2448,"UPPERAIR","GGUAS273"
"190321","UA512042.5",-120.0000,42.5000,2445,"UPPERAIR","GGUAS276"
"190322","UA5117.542.5",-117.5000,42.5000,2470,"UPPERAIR","GGUAS279"
"190323","UA511542.5",-115.0000,42.5000,2485,"UPPERAIR","GGUAS282"
"190324","UA5112.542.5",-112.5000,42.5000,2489,"UPPERAIR","GGUAS285"
"190325","UA511042.5",-110.0000,42.5000,2498,"UPPERAIR","GGUAS288"
"190326","UA5107.542.5",-107.5000,42.5000,2510,"UPPERAIR","GGUAS291"
"190327","UA510542.5",-105.0000,42.5000,2514,"UPPERAIR","GGUAS294"
"190328","UA777.542.5",-77.5000,42.5000,2653,"UPPERAIR","GGUAS326"
"190329","UA77542.5",-75.0000,42.5000,2656,"UPPERAIR","GGUAS329"
"190330","UA5122.540",-122.5000,40.0000,2456,"UPPERAIR","GGUAS360"
"190331","UA512040",-120.0000,40.0000,2458,"UPPERAIR","GGUAS363"
"190332","UA5117.540",-117.5000,40.0000,2484,"UPPERAIR","GGUAS366"
"190333","UA511540",-115.0000,40.0000,2499,"UPPERAIR","GGUAS369"
"190334","UA5112.540",-112.5000,40.0000,2500,"UPPERAIR","GGUAS372"
"190335","UA511040",-110.0000,40.0000,2505,"UPPERAIR","GGUAS375"
"190336","UA5107.540",-107.5000,40.0000,2520,"UPPERAIR","GGUAS378"
"190337","UA510540",-105.0000,40.0000,2528,"UPPERAIR","GGUAS381"
"190338","UA5102.540",-102.5000,40.0000,2522,"UPPERAIR","GGUAS384"
"190339","UA78040",-80.0000,40.0000,2670,"UPPERAIR","GGUAS410"
"190340","UA777.540",-77.5000,40.0000,2666,"UPPERAIR","GGUAS413"
"190341","UA5122.537.5",-122.5000,37.5000,2449,"UPPERAIR","GGUAS447"
"190342","UA512037.5",-120.0000,37.5000,2449,"UPPERAIR","GGUAS450"
"190343","UA5117.537.5",-117.5000,37.5000,2459,"UPPERAIR","GGUAS453"
"190344","UA511537.5",-115.0000,37.5000,2478,"UPPERAIR","GGUAS456"
"190345","UA5112.537.5",-112.5000,37.5000,2489,"UPPERAIR","GGUAS459"
"190346","UA511037.5",-110.0000,37.5000,2503,"UPPERAIR","GGUAS462"
"190347","UA5107.537.5",-107.5000,37.5000,2522,"UPPERAIR","GGUAS465"
"190348","UA510537.5",-105.0000,37.5000,2534,"UPPERAIR","GGUAS468"
"190349","UA5102.537.5",-102.5000,37.5000,2530,"UPPERAIR","GGUAS471"
"190350","UA782.537.5",-82.5000,37.5000,2686,"UPPERAIR","GGUAS494"
"190351","UA78037.5",-80.0000,37.5000,2690,"UPPERAIR","GGUAS497"
"190352","UA512035",-120.0000,35.0000,2438,"UPPERAIR","GGUAS537"
"190353","UA5117.535",-117.5000,35.0000,2439,"UPPERAIR","GGUAS540"
"190354","UA511535",-115.0000,35.0000,2452,"UPPERAIR","GGUAS543"
"190355","UA5112.535",-112.5000,35.0000,2465,"UPPERAIR","GGUAS546"
"190356","UA511035",-110.0000,35.0000,2498,"UPPERAIR","GGUAS549"
"190357","UA5107.535",-107.5000,35.0000,2524,"UPPERAIR","GGUAS552"
"190358","UA510535",-105.0000,35.0000,2538,"UPPERAIR","GGUAS555"
"190359","UA79535",-95.0000,35.0000,2707,"UPPERAIR","GGUAS566"
"190360","UA78535",-85.0000,35.0000,2699,"UPPERAIR","GGUAS578"
"190361","UA782.535",-82.5000,35.0000,2699,"UPPERAIR","GGUAS581"
"190362","UA5117.532.5",-117.5000,32.5000,2430,"UPPERAIR","GGUAS627"
"190363","UA5112.532.5",-112.5000,32.5000,2465,"UPPERAIR","GGUAS633"
"190364","UA511032.5",-110.0000,32.5000,2499,"UPPERAIR","GGUAS636"
"190365","UA5107.532.5",-107.5000,32.5000,2528,"UPPERAIR","GGUAS639"
"190366","UA510532.5",-105.0000,32.5000,2526,"UPPERAIR","GGUAS642"
"190367","UA511030",-110.0000,30.0000,2505,"UPPERAIR","GGUAS723"
"190368","UA5122.547.5",-122.5000,47.5000,2440,"UPPERAIR","GGUAS99"
"190404","UA512047.5",-120.0000,47.5000,2450,"UPPERAIR","GGUAS102"
"K3S8","GRANTS PASS",-123.3886,42.5090,343,"ASOS","190405"
