This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"324C21B6","KNOXVILLE CR",-122.4172,38.8622,671,"RAWS","91665"
"324CB4D4","UPPER P.R. C",-109.2797,39.4797,2499,"RAWS","91673"
"324CC244","WINTER RIDGE",-109.5500,39.5000,2225,"RAWS","91674"
"324CD132","MCCOOK RIDGE",-109.2500,39.6397,2134,"RAWS","91675"
"324CE4A8","UPPER SAND W",-109.4497,39.7097,1920,"RAWS","91676"
"324D16D6","RED MOUND",-124.3006,42.1233,534,"RAWS","91679"
"324FB3DA","SIGNAL TREE",-123.7803,43.0019,1004,"RAWS","91706"
"324FF0D0","FOUR SPRINGS",-112.0422,36.7939,1999,"RAWS","91707"
"32500158","PARIA POINT",-111.8250,36.7250,2205,"RAWS","91708"
"325034C2","BRACE FLAT",-116.6900,42.3497,1494,"RAWS","91711"
"32505124","BROWNS WELL",-120.2361,43.5628,1390,"RAWS","91712"
"3250874C","BEACON LIGHT",-116.7500,40.5497,1463,"RAWS","91715"
"3250943A","MOUNTAIN",-88.3716,45.1240,277,"RAWS","91716"
"3250A1A0","BASQUE HILLS",-118.9678,42.2547,1548,"RAWS","91717"
"3250B2D6","DEAD INDIAN",-117.1697,44.3197,1088,"RAWS","91718"
"3250C446","HORRY",-79.0849,33.9368,24,"RAWS","91719"
"3250D730","GRASSY MOUNT",-117.3950,42.6261,1390,"RAWS","91720"
"3250E2AA","DEER HAVEN",-115.1600,43.1800,1692,"RAWS","91721"
"3250F1DC","GERBER RESER",-121.1381,42.2058,1500,"RAWS","91722"
"325103A2","EZRA CREEK",-114.0197,44.8800,2030,"RAWS","91723"
"325110D4","GOOSE CREEK",-113.9197,42.0900,1725,"RAWS","91724"
"3251254E","FIVE MILE",-110.3197,39.8800,2438,"RAWS","91725"
"32513638","HORSE BUTTE",-115.2300,42.4197,1524,"RAWS","91726"
"325140A8","CRYSTAL",-113.1600,42.9900,1544,"RAWS","91727"
"32516644","RED ROCK",-115.4300,36.1347,1146,"RAWS","91729"
"325185B6","HORSE THIEF",-115.9092,35.7706,1524,"RAWS","91731"
"3251B02C","POLE CREEK",-115.7797,42.0600,1725,"RAWS","91734"
"3251C6BC","GAS CAVES",-111.7697,44.1800,1750,"RAWS","91735"
"3251D5CA","NUCLA",-108.5583,38.2297,1786,"RAWS","91736"
"3251F326","KRILEY CREEK",-113.8897,45.3497,1585,"RAWS","91738"
"325204AC","BULL CANYON",-112.7064,42.3669,1951,"RAWS","91739"
"325217DA","ROCK SPRING",-114.4400,41.6397,1646,"RAWS","91740"
"32523136","TRIANGLE",-116.5997,42.8100,1606,"RAWS","91742"
"3252614A","OHIO GULCH",-114.3097,43.5997,1896,"RAWS","91745"
"3252723C","COILS CREEK",-116.4897,39.8300,2073,"RAWS","91746"
"325282B8","BALD MTN",-118.4069,43.5572,1670,"RAWS","91747"
"325291CE","NORTH POLE R",-120.5361,45.0275,1061,"RAWS","91748"
"3252A454","OWYHEE RIDGE",-117.2397,43.5178,1341,"RAWS","91749"
"3252B722","TWIN BUTTES",-115.1500,42.5097,1021,"RAWS","91750"
"3252D2C4","SPRING GULCH",-114.1997,40.5900,1667,"RAWS","91752"
"32530656","RED BUTTE",-117.3197,39.9797,1539,"RAWS","91755"
"32531520","MUD SPRING",-112.2722,39.7986,1756,"RAWS","91756"
"325320BA","POTTER BUTTE",-113.5697,43.2200,1503,"RAWS","91757"
"325333CC","MEANS LAKE",-116.5169,34.3906,884,"RAWS","91758"
"3253455C","POLE CANYON",-111.8397,42.8897,2042,"RAWS","91759"
"3253562A","PATJENS",-120.9292,45.3219,661,"RAWS","91760"
"325363B0","ANTELOPE",-112.5417,44.6867,2071,"RAWS","91761"
"325370C6","SALMON",-113.9300,45.1500,1512,"RAWS","91762"
"32538042","JAWBONE",-118.2264,35.2947,1311,"RAWS","91763"
"32539334","ANTELOPE LAK",-116.7600,41.6800,1664,"RAWS","91764"
"3253A6AE","MORGAN MOUNT",-117.2983,44.5014,1280,"RAWS","91765"
"3253B5D8","WALKER PASS",-118.0569,35.6647,1698,"RAWS","91766"
"3253C348","RIDDLE MTN.",-118.4981,43.1006,1936,"RAWS","91767"
"3253D03E","ROCK LAKE",-114.0597,42.9700,1298,"RAWS","91768"
"3253E5A4","BULL SPRING",-114.4897,42.0800,1737,"RAWS","91769"
"3253F6D2","GINGER",-111.5867,46.3292,1332,"RAWS","91770"
"32540462","HORSE HOLLOW",-112.6800,38.6597,1832,"RAWS","91771"
"32541714","FISH SPRINGS",-119.6500,38.9397,1561,"RAWS","91772"
"325431F8","BADGER SPRIN",-113.9497,37.1697,1216,"RAWS","91774"
"32544768","ARMELLS CREE",-108.8694,47.5867,867,"RAWS","91775"
"3254541E","COOSKIE MOUN",-124.2660,40.2568,899,"RAWS","91776"
"32546184","BRUIN POINT",-110.3497,39.6500,3109,"RAWS","91777"
"325472F2","CARRIZO",-119.7728,35.0964,759,"RAWS","91778"
"32548276","ALLIGATOR RI",-115.5197,39.7400,1999,"RAWS","91779"
"3254A49A","BUFFALO CREE",-119.7900,40.5819,1188,"RAWS","91781"
"3254B7EC","BENTON",-118.4778,37.8431,1661,"RAWS","91782"
"3254C17C","MID HILLS",-115.4114,35.1231,1650,"RAWS","91783"
"3254E790","CEDAR MOUNTA",-112.7764,40.3008,1469,"RAWS","91785"
"3254F4E6","LOST CREEK",-111.8600,38.7700,2283,"RAWS","91786"
"32550698","P HILL",-118.9353,42.8233,1481,"RAWS","91787"
"32554592","BEAR PEAK",-118.0517,35.8842,2508,"RAWS","91791"
"325556E4","DESERT SPRIN",-119.7678,39.6739,1609,"RAWS","91792"
"3255637E","DIAMOND RIM",-109.2428,40.6172,2356,"RAWS","91793"
"32557008","KELSAY BUTTE",-117.9869,43.9011,1581,"RAWS","91794"
"3255808C","BULL FLAT",-120.1139,40.4808,1340,"RAWS","91795"
"3255A660","KANE GULCH",-109.8897,37.5297,2012,"RAWS","91797"
"3255B516","IMMIGRATION",-114.1500,37.9197,1899,"RAWS","91798"
"3255C386","CEDAR PASS",-114.1500,39.7500,2190,"RAWS","91799"
"3255E56A","BRADSHAW CRE",-105.9483,45.0553,1198,"RAWS","91801"
"3255F61C","BLUE DOOR",-120.3375,41.0547,1711,"RAWS","91802"
"32560196","TEXAS SPRING",-118.4497,41.8100,1756,"RAWS","91803"
"3256429C","SQUAW SPRING",-117.5683,35.3700,1103,"RAWS","91807"
"325694F4","DOYLE",-120.1056,40.0222,1292,"RAWS","91812"
"3256A16E","SANTA RITA",-120.5978,36.3478,1524,"RAWS","91813"
"3256B218","BIG SHEEP MO",-105.8167,47.0167,975,"RAWS","91814"
"3256C488","LITTLE BULLW",-109.0167,47.8139,945,"RAWS","91815"
"3256E264","WAGONTIRE",-119.8814,43.3400,1957,"RAWS","91817"
"3256F112","FOX MOUNTAIN",-119.5597,41.0097,2100,"RAWS","91818"
"3257036C","CURRANT CREE",-115.4100,38.7597,1701,"RAWS","91819"
"3257101A","JENSEN SPRIN",-113.5197,38.0400,1751,"RAWS","91820"
"32572580","VERNON",-112.4300,40.0997,1676,"RAWS","91821"
"325736F6","JUNIPER SPRI",-119.7764,41.0808,1630,"RAWS","91822"
"32575310","HORSE LAKE",-120.5028,40.6306,1554,"RAWS","91824"
"325775FC","BURNS CANYON",-116.6216,34.2084,1915,"RAWS","91826"
"32578578","BARREL SPRIN",-119.9389,41.9111,1779,"RAWS","91827"
"3257960E","OPAL MOUNTAI",-117.1756,35.1542,988,"RAWS","91828"
"3257A394","CATTLE CAMP",-114.8142,38.9036,2225,"RAWS","91829"
"3257E09E","BLACK ROCK",-113.7567,36.7944,2158,"RAWS","91832"
"3257F3E8","RAVENDALE",-120.3164,40.7308,1615,"RAWS","91833"
"325805FE","EMPIRE",-110.6347,31.7806,1417,"RAWS","91834"
"32581688","GOODWIN MESA",-113.2969,34.7575,1280,"RAWS","91835"
"32582312","GUNSIGHT",-112.5833,36.7044,1609,"RAWS","91836"
"325846F4","HAVASU",-114.5617,34.7872,145,"RAWS","91838"
"32585582","HORSE CAMP C",-110.4961,32.9375,1231,"RAWS","91839"
"3258736E","HUMBUG CREEK",-112.3000,34.1028,1600,"RAWS","91841"
"325883EA","HURRICANE",-113.2072,36.6992,1660,"RAWS","91842"
"3258B670","MOSS BASIN",-113.8925,35.0336,1804,"RAWS","91845"
"3258C0E0","MOUNT LOGAN",-113.1989,36.3472,2195,"RAWS","91846"
"3258D396","MULESHOE RAN",-110.2708,32.4000,1273,"RAWS","91847"
"3258E60C","MUSIC MOUNTA",-113.7939,35.6147,1652,"RAWS","91848"
"3258F57A","OLAF KNOLLS",-113.8161,36.5072,884,"RAWS","91849"
"32590704","BUCKSKIN MTN",-112.1997,36.9306,1951,"RAWS","91850"
"3259329E","STANTON",-112.7353,34.1647,1097,"RAWS","91853"
"3259440E","SUNSET POINT",-112.1417,34.1953,902,"RAWS","91854"
"32595778","TWEEDS POINT",-113.7319,36.5819,1585,"RAWS","91855"
"325962E2","UNION PASS",-114.3747,35.2247,1073,"RAWS","91856"
"32598110","SQUAW LAKE",-114.4944,32.9083,91,"RAWS","91857"
"32599266","COPPER GULCH",-105.4844,38.3139,2365,"RAWS","91858"
"3259A7FC","COTTONWOOD B",-108.2778,38.5731,2201,"RAWS","91859"
"3259C21A","GREAT DIVIDE",-107.8533,40.7578,2195,"RAWS","91860"
"3259D16C","GYPSUM",-106.9731,39.6953,2237,"RAWS","91861"
"3259E4F6","EL MIRAGE",-117.5503,34.6344,878,"RAWS","91862"
"325A000A","HUNTSMAN MES",-107.0889,38.3319,2865,"RAWS","91863"
"325A137C","JACKS CANYON",-108.5056,38.8089,2335,"RAWS","91864"
"325A4300","LADORE",-108.8000,40.7000,1798,"RAWS","91865"
"325A5076","BLACK CANYON",-107.6869,38.5428,2609,"RAWS","91866"
"325A65EC","PINTO",-108.4597,40.0097,2115,"RAWS","91867"
"325A6B3E","ROCK CREEK",-118.6672,37.5514,2146,"RAWS","91868"
"325A9568","THE CROWN",-107.0931,39.3528,2531,"RAWS","91870"
"325AA0F2","BRENNER",-113.2167,44.9667,1935,"RAWS","91871"
"325AC514","FORT HOWES",-106.1614,45.2969,1030,"RAWS","91873"
"325AE3F8","KNOWLTON",-105.0222,46.3117,1012,"RAWS","91874"
"325AF08E","SOUTH SAWMIL",-107.5286,47.5619,1003,"RAWS","91875"
"325B241C","CAPROCK",-103.8567,32.9278,1283,"RAWS","91878"
"325B376A","CHUPADERA",-106.0983,33.7728,1987,"RAWS","91879"
"325B41FA","DUNKEN",-105.1806,32.8256,1676,"RAWS","91880"
"325B6716","PADUCA",-103.7217,32.1797,1070,"RAWS","91882"
"325B84E4","CUBA",-107.0772,35.9419,1881,"RAWS","91884"
"325B9792","SPRUCE MOUNT",-114.8097,40.4397,1859,"RAWS","91885"
"325BA208","LONG HOLLOW",-116.2200,41.5497,1774,"RAWS","91886"
"325BD498","SIARD",-117.6900,40.4000,1402,"RAWS","91889"
"325BE102","DRY CANYON",-119.1200,41.4900,1494,"RAWS","91890"
"325BF274","BLUEWING MOU",-119.0897,40.3300,1393,"RAWS","91891"
"325C00C4","MOREY CREEK",-117.6297,41.4500,1676,"RAWS","91892"
"325C13B2","BRAWLEY PEAK",-118.8897,38.2597,2463,"RAWS","91893"
"325C2628","DEAD CAMEL M",-118.9497,39.2500,1369,"RAWS","91894"
"325C43CE","COYOTE WASH",-114.7500,38.2900,1743,"RAWS","91896"
"325C50B8","COMBS CANYON",-116.1800,39.3800,2009,"RAWS","91897"
"325C6522","DESATOYA MOU",-117.5897,39.2997,1890,"RAWS","91898"
"325C86D0","PANCAKE",-116.1900,38.2997,1585,"RAWS","91900"
"325CC5DA","KANE SPRINGS",-114.7097,37.2500,1399,"RAWS","91903"
"325CD6AC","ARCO",-113.3897,43.6697,1640,"RAWS","91904"
"325CE336","RAFT RIVER",-113.3497,42.5497,1341,"RAWS","91905"
"325D023E","GRACE",-111.8497,42.5400,1893,"RAWS","91907"
"325D4134","BOARD CREEK",-119.2778,44.5933,1524,"RAWS","91911"
"325D5242","SAGE HEN",-119.2925,43.5153,1341,"RAWS","91912"
"325D74AE","FORT ROCK",-120.8417,43.4250,1350,"RAWS","91914"
"325D842A","FISH FIN RIM",-119.1783,42.4722,1494,"RAWS","91915"
"325D975C","LEADORE CREE",-113.3497,44.7000,1829,"RAWS","91916"
"325DA2C6","BLUE CANYON",-117.9336,44.6700,1280,"RAWS","91917"
"325DB1B0","RED BUTTE",-117.8347,43.5361,1359,"RAWS","91918"
"325DD456","BRIMSTONE RE",-113.3897,38.2997,1713,"RAWS","91920"
"325DE1CC","TELEGRAPH FL",-112.3000,37.2000,1664,"RAWS","91921"
"325E0530","BIG INDIAN V",-109.2697,38.2200,2121,"RAWS","91922"
"325E30AA","CROWN KING",-112.3333,34.2083,1798,"RAWS","91925"
"325E73A0","TEA POT",-115.7386,44.9044,1570,"RAWS","91929"
"325E8324","SNAKE RIVER",-116.7378,45.0997,1334,"RAWS","91930"
"325EA5C8","HORTON PEAK",-114.7697,43.9500,2560,"RAWS","91932"
"325EB6BE","MOBURG CANYO",-113.1697,42.0497,1951,"RAWS","91933"
"325EC02E","TRAIL GULCH",-114.3197,42.2997,1829,"RAWS","91934"
"325ED358","FLINT CREEK",-112.1800,42.0800,1585,"RAWS","91935"
"325EF5B4","MOODY",-111.5897,43.6500,2146,"RAWS","91937"
"325F07CA","SODA CREEK",-122.9833,39.4333,540,"RAWS","91938"
"325F2126","SNIDER BASIN",-110.5297,42.4797,2499,"RAWS","91939"
"325F3250","BURRO HILL",-110.3686,43.8392,2210,"RAWS","91940"
"325F44C0","RASPBERRY",-110.0183,43.4728,2692,"RAWS","91941"
"325F57B6","FLATTOP MOUN",-110.5997,39.3400,1865,"RAWS","91942"
"325F622C","BRYSON CANYO",-109.2200,39.2700,1622,"RAWS","91943"
"325F715A","TULE VALLEY",-113.3600,39.3497,1585,"RAWS","91944"
"325F81DE","SEVIER RESER",-112.0000,39.3497,1625,"RAWS","91945"
"325FB444","YELLOW JOHN",-113.5500,36.1500,1878,"RAWS","91948"
"325FC2D4","GUNSIGHT",-106.3197,40.2097,2566,"RAWS","91949"
"325FD1A2","STINKWATER C",-113.3797,46.8497,1649,"RAWS","91950"
"325FE438","RED ROCK",-111.8300,44.6800,2039,"RAWS","91951"
"32600728","COLGATE",-121.6056,44.3158,1000,"RAWS","91953"
"326021C4","ALLISON",-119.5964,43.9214,1622,"RAWS","91955"
"326032B2","COLD SPRINGS",-120.1467,44.3547,1431,"RAWS","91956"
"32605754","BADGER CREEK",-120.4083,44.0311,1731,"RAWS","91958"
"326071B8","HAYSTACK",-121.1297,44.4497,966,"RAWS","91960"
"3260A7D0","TOMS CREEK",-123.9167,48.0167,732,"RAWS","91963"
"3260C236","CANNIBAL MOU",-123.8867,44.3489,591,"RAWS","91965"
"3260E4DA","GOODWIN PEAK",-123.8903,43.9281,549,"RAWS","91967"
"3260F7AC","PAYSON",-111.3028,34.2431,1516,"RAWS","91968"
"326105D2","BUCKEYE",-122.6553,43.0361,998,"RAWS","91969"
"326116A4","GRANDAD",-122.5772,43.4158,884,"RAWS","91970"
"3261233E","TOKETEE",-122.4000,43.2397,1024,"RAWS","91971"
"32613048","COFFEE POT F",-120.6225,42.5486,1600,"RAWS","91972"
"326146D8","TIMOTHY",-121.3531,43.2428,1859,"RAWS","91973"
"326155AE","HOYT CREEK",-121.4219,42.9764,1660,"RAWS","91974"
"326190B0","CANYON CREEK",-122.1667,45.9167,762,"RAWS","91978"
"3261A52A","BUCK CREEK",-121.5386,46.0567,820,"RAWS","91979"
"3261E620","LESTER",-121.5250,47.2083,492,"RAWS","91983"
"326202DC","AGNESS",-124.0578,42.5522,46,"RAWS","91985"
"326241D6","CROW FLAT",-118.9500,43.8333,1564,"RAWS","91989"
"3262673A","J RIDGE",-118.4039,45.1139,1579,"RAWS","91991"
"326284C8","LEECHER",-120.0000,48.2500,1530,"RAWS","91993"
"3262A224","TACOMA CREEK",-117.4333,48.4833,1006,"RAWS","91995"
"3262B152","HARL BUTTE",-116.8675,45.3192,1850,"RAWS","91996"
"3262C7C2","OWL MOUNTAIN",-118.3019,48.9469,1073,"RAWS","91997"
"3262D4B4","PEBBLE",-121.9950,44.2367,1052,"RAWS","91998"
"3262F258","FALL MOUNTAI",-119.0419,44.2939,1813,"RAWS","92000"
"326326CA","OAK CREEK",-111.7517,34.9417,1501,"RAWS","92002"
"326335BC","SIERRA DE LA",-107.1167,32.5167,1524,"RAWS","92003"
"3263432C","BURNT RIDGE",-123.7175,43.2028,901,"RAWS","92004"
"32640212","MILL CREEK _",-120.8622,46.2625,860,"RAWS","92016"
"326424FE","LITTLE VALLE",-119.8808,39.2444,1923,"RAWS","92018"
"32649770","DOUGLAS",-119.8994,47.6200,771,"RAWS","92024"
"3264A2EA","JUNIPER DUNE",-118.8683,46.3575,290,"RAWS","92025"
"3264B19C","CASPER MOUNT",-106.3461,42.7131,2359,"RAWS","92026"
"3264C70C","GRASS CREEK",-108.8556,43.8936,2164,"RAWS","92027"
"3264D47A","HYATT HIGH",-107.5069,44.3011,1743,"RAWS","92028"
"3264E1E0","POKER CREEK",-106.9669,43.5614,1963,"RAWS","92029"
"3264F296","ROCK CREEK",-119.6564,42.5475,1719,"RAWS","92030"
"3265139E","FALES ROCK",-107.2722,42.8564,1945,"RAWS","92032"
"32652604","ANTELOPE",-118.4164,44.0397,1969,"RAWS","92033"
"32653572","FOSTER FLAT",-119.2461,42.9736,1524,"RAWS","92034"
"326543E2","MOON HILL",-118.6789,42.8592,1859,"RAWS","92035"
"32655094","PARKER MOUNT",-122.2781,42.1058,1609,"RAWS","92036"
"3265650E","OAK CREEK",-118.2594,36.8425,1480,"RAWS","92037"
"32657678","COUNTY LINE",-122.4119,39.0189,636,"RAWS","92038"
"3265958A","BELCONES",-98.0389,30.5661,315,"RAWS","92040"
"3265F06C","DEMAREE",-108.8800,39.4600,2181,"RAWS","92046"
"326607E6","LITTLE DELOR",-108.9444,38.9692,2071,"RAWS","92047"
"32661490","SAN DOVAL",-107.3028,37.0994,2588,"RAWS","92048"
"32674616","BESSEY",-100.3108,41.8975,897,"RAWS","92064"
"32675560","KEENWILD",-116.7667,33.6667,1500,"RAWS","92065"
"326760FA","CUSTER",-103.6333,43.7500,1585,"RAWS","92066"
"32678308","CALVERT PEAK",-123.7347,42.7792,1165,"RAWS","92068"
"3267B692","CRAZY PEAK",-123.6036,41.9919,1210,"RAWS","92071"
"3268751E","CASE MOUNTAI",-118.8092,36.4108,1966,"RAWS","92073"
"3268D5E6","OTTER CREEK",-111.2806,41.7533,2182,"RAWS","92077"
"326A70EA","FAPH_NORTH_1",-77.2984,38.1895,61,"RAWS","92095"
"326B226C","DEVILS GRAVE",-123.6297,43.7203,472,"RAWS","92103"
"326B54FC","LBJ",-97.6321,33.2827,284,"RAWS","92104"
"326B7210","POINT PROM I",-117.7044,45.3547,2014,"RAWS","92106"
"326B8294","EVANS CREEK",-123.1050,42.5978,975,"RAWS","92107"
"326B91E2","COLUMBINE",-109.9097,32.7058,2902,"RAWS","92108"
"326BA478","ROOSEVELT",-111.1333,33.6550,664,"RAWS","92109"
"326BC19E","GREER",-109.4500,34.0583,2499,"RAWS","92111"
"326BD2E8","PROMONTORY",-111.0250,34.3694,2377,"RAWS","92112"
"326BE772","LITTLE ANDER",-115.8806,44.0911,1390,"RAWS","92113"
"326C2058","VERDE",-111.8492,34.5539,945,"RAWS","92117"
"326C332E","CAMERON FIRE",-116.4631,32.7214,1049,"RAWS","92118"
"326C56C8","ORR CREEK",-121.5967,46.3583,777,"RAWS","92120"
"326C6352","KEENEY TWO",-118.9219,44.6661,1561,"RAWS","92121"
"326CA64C","NORTH FORK",-119.5017,37.2317,829,"RAWS","92125"
"326CC3AA","TOM BEST SPR",-112.1167,37.8167,2286,"RAWS","92127"
"326CD0DC","KYLE CANYON",-115.6000,36.2667,2195,"RAWS","92128"
"326CE546","MOUNTAIN SPR",-115.5167,36.0306,1707,"RAWS","92129"
"326D4744","MARKLEEVILLE",-119.7667,38.6833,1677,"RAWS","92133"
"326D5432","HOOPAH",-123.6733,41.0483,114,"RAWS","92134"
"326DB7C0","FENCE MEADOW",-119.1750,36.9614,1539,"RAWS","92138"
"326DC150","TRIMMER",-119.3000,36.9000,469,"RAWS","92139"
"326DE7BC","MOUNT ELIZAB",-120.2473,38.0629,1506,"RAWS","92141"
"326E0340","WEST FORK",-114.2631,45.8181,1585,"RAWS","92143"
"326E1036","WHITE SULPHU",-110.8853,46.5344,1542,"RAWS","92144"
"326E36DA","PORPHYRY",-110.7175,46.8353,2509,"RAWS","92145"
"326E75D0","EVANGELINE/G",-92.6314,31.1850,56,"RAWS","92146"
"326E8554","FORT BRAGG",-79.0644,35.1397,143,"RAWS","92147"
"326E9622","DUKE FOREST",-79.0917,35.9667,172,"RAWS","92148"
"326EA3B8","GRIZZLY FLAT",-120.5614,38.6197,1146,"RAWS","92149"
"326EB0CE","DEADMAN PEAK",-106.7719,36.4231,2576,"RAWS","92150"
"326ED528","POINT 6",-113.9792,47.0411,2414,"RAWS","92151"
"326EE0B2","LINCOLN - FT",-112.6353,46.9681,1401,"RAWS","92152"
"326EF3C4","DINKEY",-119.1500,37.0667,1728,"RAWS","92153"
"326F12CC","ALPINE",-109.1222,33.8417,2448,"RAWS","92154"
"326F2756","HEBER",-110.5644,34.3978,2022,"RAWS","92155"
"326F3420","GIRD POINT -",-113.9203,46.1928,2118,"RAWS","92156"
"326F42B0","MIDEWIN TALL",-88.1308,41.3417,149,"RAWS","92157"
"326F645C","KYLBL",-88.0631,36.7764,198,"RAWS","92158"
"326F772A","3 MILE",-112.1081,44.3958,2019,"RAWS","92159"
"326FA142","EAGLE",-109.8964,44.4856,2286,"RAWS","92161"
"326FB234","BATTERSON",-119.6167,37.3667,963,"RAWS","92162"
"326FC4A4","DENT",-116.2183,46.6217,518,"RAWS","92163"
"326FE248","WHITE REEF",-113.3778,37.2161,1049,"RAWS","92165"
"326FF13E","COSMIC",-105.8194,32.7789,2774,"RAWS","92166"
"3270D6DE","NORTH FORK",-114.4208,43.7897,1917,"RAWS","92178"
"3270F032","GOOSE VALLEY",-116.8458,33.0736,466,"RAWS","92180"
"3271024C","SUNNY POINT",-77.9581,34.0028,9,"RAWS","92181"
"327124A0","NATURE CONSE",-78.2903,34.0483,17,"RAWS","92182"
"327137D6","CORRAL CREEK",-105.4647,39.6400,2463,"RAWS","92183"
"32714146","PICKLE GULCH",-105.5164,39.8744,2859,"RAWS","92184"
"32715230","MENDOCINO PA",-122.9450,39.8075,1652,"RAWS","92185"
"32718458","STEVI",-114.0911,46.5131,1026,"RAWS","92188"
"3271C752","DEER MOUNTAI",-114.0553,46.0278,2220,"RAWS","92191"
"3271E1BE","SINKIN",-91.2594,37.5014,406,"RAWS","92193"
"3271F2C8","DONIPHAN",-90.8239,36.6269,194,"RAWS","92194"
"327223AE","PINEHURST",-119.0000,36.6853,1237,"RAWS","92197"
"32729020","WALKER",-119.4592,38.5653,1658,"RAWS","92204"
"3272A5BA","DOG VALLEY",-120.0478,39.5619,1821,"RAWS","92205"
"3272D32A","WISE RIVER",-112.9333,45.7833,1739,"RAWS","92208"
"3272E6B0","LIBBY",-115.5667,48.3833,631,"RAWS","92209"
"3272F5C6","EUREKA",-115.0167,48.9000,853,"RAWS","92210"
"327307B8","CABINET (TRO",-115.6250,47.8667,716,"RAWS","92211"
"32732154","ARMUCHEE #1",-85.1736,34.6953,351,"RAWS","92213"
"32733222","COHUTTA#1",-84.6594,34.9225,525,"RAWS","92214"
"327344B2","TOCCOA #1",-84.0744,34.7650,736,"RAWS","92215"
"327357C4","BRASSTOWN #1",-83.7100,34.8028,1000,"RAWS","92216"
"32737128","CHATTOOGA #1",-83.5219,34.6403,457,"RAWS","92218"
"327381AC","TALLULAH #1",-83.3344,34.9058,831,"RAWS","92219"
"327392DA","TROY",-115.9167,48.4667,594,"RAWS","92220"
"3273A740","YAAK (UPPER",-115.6567,48.9167,914,"RAWS","92221"
"3273B436","OAKMULGEE",-87.1706,32.9572,111,"RAWS","92222"
"3273D1D0","LINES CREEK",-116.2278,47.1083,1561,"RAWS","92224"
"327416FA","PRIEST LAKE",-116.9636,48.5750,792,"RAWS","92228"
"32742360","TEPEE PT",-113.7383,45.9347,2021,"RAWS","92229"
"32744686","GUM SPRINGS",-92.7672,31.9000,91,"RAWS","92231"
"327455F0","FORESTHILL 2",-120.7317,39.0914,1327,"RAWS","92232"
"3274606A","SADDLEBACK",-120.8653,39.6375,2033,"RAWS","92233"
"3274731C","DUNCAN",-120.5089,39.1439,2164,"RAWS","92234"
"32748398","UNDERWOOD",-123.4953,40.7219,792,"RAWS","92235"
"3275C268","BIG PINE FLA",-117.0131,34.3194,2091,"RAWS","92238"
"3275D11E","CRANSTON",-116.8414,33.7403,594,"RAWS","92239"
"3275E484","LYTLE CREEK",-117.4803,34.2339,851,"RAWS","92240"
"32760078","SWEEZY",-73.0333,43.3333,204,"RAWS","92242"
"3276130E","BEAVERHEAD",-108.1000,33.4183,2042,"RAWS","92243"
"32765004","SHOAL CREEK",-85.6344,33.6472,277,"RAWS","92245"
"3276659E","MANNING CORR",-108.4786,47.7028,939,"RAWS","92246"
"327676E8","BLUFF CREEK",-106.9400,48.8697,777,"RAWS","92247"
"3276866C","KING COULEE",-107.0400,47.7900,841,"RAWS","92248"
"3276951A","DRY BLOOD CR",-108.3575,47.2442,914,"RAWS","92249"
"3276C566","CANNONBALL C",-104.0697,46.4797,893,"RAWS","92252"
"3276E38A","DODGE CREEK",-105.5197,41.9597,2164,"RAWS","92254"
"32778496","PINE RIDGE",-108.3897,39.2297,2012,"RAWS","92260"
"327797E0","KETTLEMAN HI",-120.0500,36.0297,247,"RAWS","92261"
"3277C79C","BIRD SPRINGS",-118.1403,35.5358,1939,"RAWS","92264"
"3277F206","RICE VALLEY",-114.6997,34.0600,250,"RAWS","92267"
"32780410","JUNIPER CREE",-120.4725,41.3322,1333,"RAWS","92268"
"32781766","LYONS VALLEY",-123.0697,39.1197,975,"RAWS","92269"
"3278318A","ECHETA",-105.8397,44.4700,1317,"RAWS","92271"
"3278471A","COW CREEK",-107.5697,41.2700,2205,"RAWS","92272"
"3278546C","CAMP CREEK",-107.5500,42.3400,2249,"RAWS","92273"
"327861F6","MUDDY CREEK",-110.5400,41.4000,2124,"RAWS","92274"
"32787280","ANDERSON RID",-108.9497,42.4397,2475,"RAWS","92275"
"32789172","SNOW SPRINGS",-109.0400,41.4197,2301,"RAWS","92277"
"3278A4E8","RATTLESNAKE",-109.2614,44.5739,2561,"RAWS","92278"
"3278B79E","SPLIT ROCK C",-107.4000,43.5600,1829,"RAWS","92279"
"3279B564","LITTLE MCCOY",-118.5100,42.7081,1548,"RAWS","92282"
"327A01E4","PINEY HILL",-109.1675,35.7611,2469,"RAWS","92286"
"327BE0EC","KINGS POINT",-109.0997,40.8497,1728,"RAWS","92301"
"327C4220","NIXON FLATS",-113.1522,36.3900,1981,"RAWS","92307"
"327D40DA","BLACK HILLS",-109.9497,33.0900,1006,"RAWS","92317"
"327D85C4","SALT CREEK-P",-120.6694,44.0467,1259,"RAWS","92321"
"327E82CA","OPNPND",-86.5486,31.0944,84,"RAWS","92329"
"327E91BC","FORT HUNTER",-121.2417,36.0117,335,"RAWS","92330"
"327F0624","OZENA",-119.3539,34.6819,1178,"RAWS","92334"
"327F1552","FIGUEROA",-120.0067,34.7344,975,"RAWS","92335"
"327F20C8","BIG SUR",-121.7850,36.2356,137,"RAWS","92336"
